date,area_type,area_name,daily_cases,cum_cases,new_deaths_28days,cum_deaths_28days,new_deaths_60days,cum_deaths_60days,new_first_episode,cum_first_episode,new_reinfections,cum_reinfections,new_virus_test,cum_virus_test,new_pcr_test,cum_pcr_test,new_lfd_test,cum_lfd_test,test_roll_pos_pct,test_roll_people,new_first_dose,cum_first_dose,new_second_dose,cum_second_dose,new_third_dose,cum_third_dose,new_admissions,cum_admissions,hospital_cases,ventilator_beds,trans_rate_min,trans_rate_max,trans_growth_min,trans_growth_max
2023-04-05,nation,England,2237.0,20761589.0,89.0,188526.0,138.0,237285.0,1422.0,19227107.0,815.0,1534482.0,22416.0,542370534.0,13470.0,221680758.0,8946.0,320689776.0,10.3,67126.0,143.0,43773235.0,155.0,41753743.0,190.0,33130848.0,774.0,1015518.0,7005.0,165.0,,,,
2023-04-04,nation,England,2185.0,20759352.0,133.0,188437.0,179.0,237147.0,1436.0,19225685.0,749.0,1533667.0,23394.0,542348118.0,14305.0,221667288.0,9089.0,320680830.0,9.9,76653.0,146.0,43773092.0,162.0,41753588.0,167.0,33130658.0,786.0,1014744.0,7455.0,165.0,,,,
2023-04-03,nation,England,2457.0,20757167.0,107.0,188304.0,134.0,236968.0,1562.0,19224249.0,895.0,1532918.0,29460.0,542324724.0,16398.0,221652983.0,13062.0,320671741.0,9.5,87124.0,145.0,43772946.0,167.0,41753426.0,126.0,33130491.0,770.0,1013958.0,7566.0,166.0,,,,
2023-04-02,nation,England,2249.0,20754710.0,96.0,188197.0,147.0,236834.0,1417.0,19222687.0,832.0,1532023.0,20573.0,542295264.0,10831.0,221636585.0,9742.0,320658679.0,9.0,99142.0,55.0,43772801.0,18.0,41753259.0,2.0,33130365.0,771.0,1013188.0,7556.0,170.0,,,,
2023-04-01,nation,England,2083.0,20752461.0,105.0,188101.0,155.0,236687.0,1340.0,19221270.0,743.0,1531191.0,20593.0,542274691.0,11790.0,221625754.0,8803.0,320648937.0,9.0,101292.0,174.0,43772746.0,251.0,41753241.0,2.0,33130363.0,718.0,1012417.0,7520.0,164.0,,,,
2023-03-31,nation,England,2509.0,20750378.0,109.0,187996.0,158.0,236532.0,1600.0,19219930.0,909.0,1530448.0,32731.0,542254098.0,20314.0,221613964.0,12417.0,320640134.0,9.0,103768.0,128.0,43772572.0,219.0,41752990.0,10.0,33130361.0,699.0,1011699.0,7759.0,186.0,,,,
2023-03-30,nation,England,3050.0,20747869.0,145.0,187887.0,207.0,236374.0,1941.0,19218330.0,1109.0,1529539.0,39140.0,542221367.0,25080.0,221593650.0,14060.0,320627717.0,9.1,110772.0,92.0,43772444.0,160.0,41752771.0,8.0,33130351.0,847.0,1011000.0,7777.0,193.0,,,,
2023-03-29,nation,England,3438.0,20744819.0,127.0,187742.0,173.0,236167.0,2116.0,19216389.0,1322.0,1528430.0,40282.0,542182227.0,25500.0,221568570.0,14782.0,320613657.0,9.3,113239.0,124.0,43772352.0,147.0,41752611.0,5.0,33130343.0,1021.0,1010153.0,7963.0,192.0,,,,
2023-03-28,nation,England,3597.0,20741381.0,137.0,187615.0,196.0,235994.0,2220.0,19214273.0,1377.0,1527108.0,42995.0,542141945.0,27282.0,221543070.0,15713.0,320598875.0,9.4,113888.0,68.0,43772228.0,141.0,41752464.0,2.0,33130338.0,934.0,1009132.0,8080.0,185.0,,,,
2023-03-27,nation,England,3924.0,20737784.0,128.0,187478.0,180.0,235798.0,2351.0,19212053.0,1573.0,1525731.0,39783.0,542098950.0,21171.0,221515788.0,18612.0,320583162.0,9.7,115833.0,102.0,43772160.0,137.0,41752323.0,6.0,33130336.0,886.0,1008198.0,8316.0,179.0,,,,
